url_length,domain_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at_symbols,num_ampersands,num_equals_signs,num_question_marks,num_special_chars,num_digits,digit_ratio,has_https,has_ip_address,num_subdomains,domain_entropy,has_suspicious_keyword,num_suspicious_keywords,has_suspicious_tld,has_phishing_extension,path_depth,has_port,url_entropy,token_count,longest_token_length,has_double_slash_redirect,has_hex_encoding,label
92,29,55,0,3,4,0,7,0,0,0,0,0,0,0.0,1,0,2,3.5124792706912316,0,0,0,0,4,0,4.0732128769454405,13,17,0,0,0
87,24,32,10,5,0,0,4,1,0,1,1,0,1,0.011494252873563218,1,0,2,3.4549868557726664,1,1,0,0,2,0,4.424956283749439,13,14,0,0,1
45,36,1,0,2,1,0,3,0,0,0,0,0,0,0.0,1,0,1,3.919381945646371,0,0,0,0,0,0,4.129981707104247,5,16,0,0,1
52,18,26,0,2,0,1,5,0,0,0,0,0,6,0.11538461538461539,1,0,1,3.197159723424149,0,0,0,0,3,0,4.611416824235502,8,10,0,0,0
99,24,47,0,7,0,0,4,1,0,0,0,0,2,0.020202020202020204,1,0,2,3.4549868557726664,1,1,0,0,2,0,4.401041530635627,13,23,0,0,1
62,53,1,0,3,3,0,3,0,0,0,0,0,8,0.12903225806451613,1,0,2,4.464982775892492,0,0,0,0,0,0,4.592172568872771,8,13,0,0,1
91,37,46,0,4,6,0,7,0,0,0,0,0,6,0.06593406593406594,1,0,3,3.557577271608308,0,0,0,0,4,0,4.419100960206227,16,13,0,0,0
92,19,65,0,1,1,0,4,0,0,0,0,0,6,0.06521739130434782,1,0,0,3.826874881864638,0,0,0,0,2,0,4.812440456029166,6,59,0,0,1
24,15,1,0,1,1,0,3,0,0,0,0,0,0,0.0,1,0,0,3.323231428797621,0,0,0,0,0,0,3.7720552088742005,4,5,0,0,1
45,24,13,0,3,0,1,3,0,0,0,0,0,0,0.0,1,0,2,3.292481250360578,0,0,0,0,1,0,4.136437130558765,7,10,0,0,0
97,23,66,0,3,0,0,5,0,0,0,0,0,12,0.12371134020618557,1,0,2,3.795088586397732,0,0,0,0,2,0,4.860899409904634,7,59,0,0,1
120,16,96,0,2,10,0,8,0,0,0,0,0,18,0.15,1,0,1,3.327819531114783,0,0,0,0,6,0,4.575914583871846,20,9,0,0,0
49,20,21,0,3,0,1,4,0,0,0,0,0,0,0.0,1,0,2,3.3464393446710154,0,0,0,0,2,0,4.245453029221314,8,9,0,0,0
102,16,78,0,2,8,0,4,0,0,0,0,0,6,0.058823529411764705,1,0,1,3.327819531114783,0,0,0,0,2,0,4.512837783394679,14,12,0,0,0
49,40,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.7775671571169287,1,1,1,0,0,0,4.037481017275529,4,19,0,0,1
39,24,7,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,0,3.5220552088742005,0,0,0,1,1,0,3.7820896423727435,5,20,0,0,1
51,21,22,0,3,0,0,4,0,0,0,0,0,3,0.058823529411764705,1,0,2,3.594465636961452,0,0,0,0,2,0,4.588421175007881,7,13,0,0,1
55,18,29,0,3,2,0,4,0,0,0,0,0,1,0.01818181818181818,1,0,1,3.4193819456463714,0,0,0,0,2,0,4.367748696036397,9,10,0,0,0
63,20,35,0,2,2,0,6,0,0,0,0,0,5,0.07936507936507936,1,0,1,3.684183719779189,0,0,0,0,4,0,4.439282256998629,10,12,0,0,0
37,28,1,0,2,1,0,3,0,0,0,0,0,6,0.16216216216216217,1,0,1,4.039148671903071,0,0,0,0,0,0,4.260279974311011,5,10,0,0,1
28,19,1,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,3.6818808028034025,0,0,0,0,0,0,4.039148671903071,3,15,0,0,1
42,21,13,0,2,2,0,4,0,0,0,0,0,0,0.0,1,0,1,3.403989446485262,0,0,0,0,2,0,4.365664673284385,8,7,0,0,0
37,21,8,0,2,1,0,3,0,0,0,0,0,0,0.0,1,0,1,3.6537567082870015,0,0,0,0,1,0,4.046762824854521,6,9,0,0,1
44,24,12,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,1,3.3553885422075336,0,0,0,0,1,0,3.8542227440216,5,16,0,0,0
56,17,31,0,4,3,0,4,0,0,0,0,0,0,0.0,1,0,1,3.4548223999466057,0,0,0,0,2,0,4.304873395496575,10,9,0,0,0
63,15,40,0,3,1,1,9,0,0,0,0,0,5,0.07936507936507936,1,0,2,3.139572261986723,0,0,0,0,7,0,4.56984674095391,12,6,0,0,0
61,43,10,0,3,1,0,3,0,0,0,0,0,26,0.4262295081967213,1,0,1,3.876748696955803,0,0,0,0,1,0,4.539034829536966,7,32,0,0,1
175,15,108,43,2,1,1,7,0,2,3,1,2,19,0.10857142857142857,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.608111520962888,19,48,0,0,1
33,24,1,0,2,1,0,3,0,0,0,0,0,6,0.18181818181818182,1,0,1,4.053508854797678,0,0,0,0,0,0,4.271370634378849,5,10,0,0,1
27,18,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.0441104177484006,0,0,0,0,0,0,3.7541634277688805,4,7,0,0,1
34,20,6,0,2,0,0,3,0,0,0,0,0,6,0.17647058823529413,1,0,1,3.4464393446710155,0,0,1,0,1,0,4.101881223476018,5,11,0,0,1
43,15,6,13,2,0,0,3,0,0,1,1,0,3,0.06976744186046512,1,0,1,3.1898980954642875,0,0,0,0,1,0,4.394531545943952,7,11,0,0,0
78,23,47,0,2,4,0,4,0,0,0,0,0,19,0.24358974358974358,1,0,1,3.5013978254341027,1,1,0,0,2,0,4.7799416808466,10,12,0,0,1
41,17,16,0,2,0,0,4,0,0,0,0,0,3,0.07317073170731707,1,0,1,3.3371753411230767,0,0,0,0,2,0,4.208297968550675,7,9,0,0,0
40,31,1,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,2,3.6711499390701867,0,0,0,0,0,0,4.0398227820087556,5,13,0,0,0
87,26,53,0,3,6,0,6,0,0,0,0,0,0,0.0,1,0,1,3.5944825065194204,0,0,0,0,4,0,4.132518358744869,15,18,0,0,0
65,20,25,11,3,1,1,4,0,0,1,1,0,7,0.1076923076923077,1,0,1,3.521928094887363,0,0,0,1,2,0,4.606381658916027,11,12,0,0,0
106,19,79,0,2,1,0,5,0,0,0,0,0,11,0.10377358490566038,1,0,0,3.826874881864638,0,0,0,0,3,0,4.921586677442955,8,59,0,0,1
51,21,22,0,3,0,0,4,0,0,0,0,0,3,0.058823529411764705,1,0,2,3.594465636961452,0,0,0,0,2,0,4.554394949644949,7,13,0,0,1
105,76,21,0,4,2,0,3,0,0,0,0,0,12,0.11428571428571428,1,0,2,4.617791784339233,0,0,0,0,1,0,4.963553709256586,9,59,0,0,1
36,13,15,0,3,0,1,4,0,0,0,0,0,0,0.0,1,0,1,2.873140679513133,0,0,0,0,2,0,3.9403510429286897,8,6,0,0,0
43,24,11,0,2,2,0,4,0,0,0,0,0,1,0.023255813953488372,1,0,1,3.8868421881310113,0,0,0,0,1,0,4.257319115016275,7,12,0,0,1
24,16,0,0,2,0,0,2,0,0,0,0,0,0,0.0,1,0,1,2.85845859334435,0,0,0,0,0,0,3.6572682296173893,4,8,0,0,0
65,26,31,0,2,2,0,5,0,0,0,0,0,0,0.0,1,0,1,3.6423714487439023,0,0,0,0,3,0,4.028524407544187,9,18,0,0,0
46,15,23,0,4,0,2,4,0,0,0,0,0,4,0.08695652173913043,1,0,2,3.0062389286533895,0,0,0,0,2,0,4.25693885808983,9,8,0,0,0
137,30,42,56,5,5,0,7,0,1,2,1,1,26,0.1897810218978102,1,0,1,3.6980685120588386,1,1,0,0,5,0,4.902018005314354,22,15,0,0,1
85,12,65,0,1,0,0,4,0,0,0,0,0,14,0.16470588235294117,1,0,0,3.084962500721156,0,0,0,0,2,0,4.82699689538455,5,59,0,0,1
43,21,14,0,2,0,0,5,0,0,0,0,0,4,0.09302325581395349,1,0,1,3.7849418274376427,0,0,0,0,2,0,4.295353348118594,6,14,0,0,0
35,26,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.8441065448145384,0,0,0,0,0,0,4.014438730983427,4,11,0,0,1
54,20,17,8,3,0,0,4,0,0,1,1,0,5,0.09259259259259259,1,0,1,3.4464393446710155,0,0,0,1,2,0,4.5070342061402435,9,12,0,0,0
47,20,19,0,3,0,4,3,0,0,0,0,0,3,0.06382978723404255,1,0,2,3.3841837197791893,0,0,0,0,1,0,4.4530050748517365,10,6,0,0,0
33,24,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.6053885422075336,0,0,0,0,0,0,4.0060710131011685,4,16,0,0,0
175,22,7,137,3,2,1,3,0,10,11,1,0,36,0.2057142857142857,1,0,2,3.390805482076982,0,0,0,0,1,0,5.489687346196272,33,14,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,0.17647058823529413,1,0,1,4.053660689688186,0,0,0,0,0,0,4.314972767530033,5,10,0,0,1
40,12,20,0,3,0,0,5,0,0,0,0,0,8,0.2,1,0,1,3.0220552088742005,0,0,0,1,3,0,4.187326145256009,8,6,0,0,0
35,10,17,0,2,0,2,3,0,0,0,0,0,0,0.0,1,0,1,2.321928094887362,0,0,0,0,1,0,4.171860873964197,7,6,0,0,0
49,10,31,0,3,0,0,5,0,0,0,0,0,0,0.0,1,0,1,2.4464393446710155,0,0,0,0,3,0,4.167896517797227,8,9,0,0,1
77,23,46,0,3,4,0,3,0,0,0,0,0,9,0.11688311688311688,1,0,1,3.795088586397732,0,0,0,0,1,0,4.48798281458155,10,15,0,0,0
32,23,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.6753108689123635,0,0,0,0,0,0,3.9917292966721747,4,15,0,0,0
53,24,21,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,1,3.8553885422075336,0,0,0,0,1,0,4.765287435531994,5,19,0,0,0
41,15,18,0,2,1,0,3,0,0,0,0,0,0,0.0,1,0,1,3.139572261986723,0,0,0,0,1,0,4.287447053863762,6,8,0,0,0
51,21,22,0,3,0,0,4,0,0,0,0,0,1,0.0196078431372549,1,0,2,3.594465636961452,0,0,0,0,2,0,4.6032228907365775,7,13,0,0,1
55,18,29,0,2,0,3,5,0,0,0,0,0,1,0.01818181818181818,1,0,1,3.086048612313038,0,0,0,0,3,0,4.49056483243937,10,10,0,0,0
403,13,21,361,16,1,2,11,0,9,10,3,9,89,0.22084367245657568,0,1,2,2.873140679513133,1,5,0,0,3,0,5.575206456903738,56,51,1,0,1
22,14,0,0,3,0,0,2,0,0,0,0,0,0,0.0,1,0,2,2.9852281360342516,0,0,0,0,0,0,3.7544418457133455,5,5,0,0,0
68,7,53,0,1,0,0,5,0,0,0,0,0,6,0.08823529411764706,1,0,0,2.521640636343318,0,0,0,0,2,0,4.967772172317727,5,46,0,0,1
59,14,37,0,2,1,0,5,0,0,0,0,0,6,0.1016949152542373,1,0,1,3.3248629576173565,0,0,0,0,3,0,4.433762651813298,8,13,0,0,0
65,30,27,0,3,2,0,4,0,0,0,0,0,0,0.0,1,0,2,3.8062389286533898,0,0,0,0,2,0,4.34489762164911,9,10,0,0,0
120,19,85,0,3,1,1,5,1,0,0,0,0,7,0.058333333333333334,1,0,0,3.826874881864638,0,0,0,0,3,0,4.9716716966342736,12,59,0,0,1
63,38,1,15,3,2,1,3,0,0,1,1,0,0,0.0,1,0,2,3.9907054736852343,0,0,0,0,0,0,4.466827296578146,10,8,0,0,1
47,38,1,0,2,2,0,3,0,0,0,0,0,10,0.2127659574468085,1,0,1,4.543851526544547,0,0,0,0,0,0,4.639279277025428,6,10,0,0,1
81,18,55,0,2,7,0,4,0,0,0,0,0,7,0.08641975308641975,1,0,1,3.2390979179887864,0,0,0,0,2,0,4.280269603113289,13,11,0,0,0
28,16,4,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,1,3.625,0,0,0,0,1,0,3.753434386188785,5,9,0,0,1
75,68,0,0,2,1,0,2,0,0,0,0,0,4,0.05333333333333334,0,0,1,3.9582838941692833,0,0,0,0,0,0,4.160382904534433,5,37,0,0,1
122,18,96,0,2,10,0,6,0,0,0,0,0,7,0.05737704918032787,1,0,1,3.5724312513221195,0,0,0,0,4,0,4.547293074044224,18,11,0,0,0
51,21,22,0,3,0,0,4,0,0,0,0,0,4,0.0784313725490196,1,0,2,3.594465636961452,0,0,0,0,2,0,4.6572402927397825,7,13,0,0,1
30,11,11,0,1,0,0,5,0,0,0,0,0,4,0.13333333333333333,1,0,0,3.095795255000934,0,0,0,0,3,0,4.028072996388509,6,7,0,0,1
84,76,0,0,3,1,0,2,0,0,0,0,0,11,0.13095238095238096,1,0,2,4.802038415426848,0,0,0,0,0,0,4.86984633409695,6,59,0,0,1
107,23,76,0,3,8,2,5,0,0,0,0,0,17,0.1588785046728972,1,0,2,3.6753108689123635,0,0,0,0,3,0,4.758259693965584,18,11,0,0,0
49,22,19,0,2,0,1,4,0,0,0,0,0,5,0.10204081632653061,1,0,1,3.572623663895164,0,0,0,0,2,0,4.313717885710016,7,14,0,0,0
148,22,118,0,3,12,1,8,0,0,0,0,0,10,0.06756756756756757,1,0,1,3.5160276412662306,0,0,0,0,6,0,4.745415590517408,24,14,0,0,0
92,19,65,0,1,1,0,4,0,0,0,0,0,6,0.06521739130434782,1,0,0,3.826874881864638,0,0,0,0,2,0,4.8209265326718445,6,59,0,0,1
43,11,9,14,1,0,0,3,0,0,1,1,0,3,0.06976744186046512,1,0,0,3.4594316186372973,0,0,0,0,1,0,4.8795258011130995,6,10,0,0,1
129,19,82,19,4,1,0,5,1,0,0,1,0,11,0.08527131782945736,1,0,0,3.826874881864638,0,0,0,0,3,0,4.89179997906567,12,59,0,0,1
96,23,65,0,3,0,0,4,0,0,0,0,0,9,0.09375,1,0,2,3.795088586397732,0,0,0,0,2,0,4.885663709605441,7,59,0,0,1
55,25,22,0,2,1,0,6,0,0,0,0,0,1,0.01818181818181818,1,0,1,3.7532696895151085,0,0,0,0,3,0,4.0112097783193645,8,12,0,0,1
92,23,61,0,3,0,7,5,0,0,0,0,0,7,0.07608695652173914,1,0,1,3.435755433941627,0,0,0,0,2,0,4.471560125605798,14,15,0,0,0
57,18,14,16,4,0,0,4,0,0,1,1,0,6,0.10526315789473684,1,0,2,3.3082708345352603,0,0,0,1,2,0,4.468426198185489,10,9,0,0,0
37,28,1,0,2,0,0,3,0,0,0,0,0,8,0.21621621621621623,1,0,1,4.066108939837481,0,0,0,0,0,0,4.337435460048129,4,12,0,0,1
31,22,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.6978458230844122,0,0,0,0,0,0,3.9292144551992187,4,14,0,0,1
43,15,6,13,2,0,0,3,0,0,1,1,0,3,0.06976744186046512,1,0,1,3.1898980954642875,0,0,0,0,1,0,4.524988301163413,7,11,0,0,0
51,18,25,0,3,0,0,5,0,0,0,0,1,0,0.0,1,0,1,3.4613201402110083,0,0,0,0,3,0,4.24313410688167,8,10,0,0,0
56,27,21,0,3,1,1,5,0,0,0,0,0,0,0.0,1,0,2,3.8380398168981547,0,0,0,0,3,0,4.303090083530328,10,12,0,0,0
35,26,1,0,2,1,0,3,0,0,0,0,0,5,0.14285714285714285,1,0,1,4.056020968057882,0,0,0,0,0,0,4.207435516759526,5,12,0,0,1
44,13,23,0,2,1,0,5,0,0,0,0,0,1,0.022727272727272728,1,0,1,2.873140679513133,0,0,0,0,3,0,4.098652005434406,8,8,0,0,0
70,43,19,0,3,1,0,3,0,0,0,0,0,22,0.3142857142857143,1,0,1,4.219885615610767,0,0,0,0,1,0,4.787662974113038,7,32,0,0,1
57,17,32,0,2,1,0,6,0,0,0,0,0,4,0.07017543859649122,1,0,1,2.910992253015045,0,0,0,0,4,0,4.263449454403318,9,9,0,0,0
71,11,52,0,1,1,0,4,0,0,0,0,0,6,0.08450704225352113,1,0,0,3.095795255000934,0,0,0,0,2,0,4.877371113481621,6,46,0,0,1
26,13,5,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,3.0850551027564768,0,0,1,0,1,0,3.243735757336199,4,9,0,0,1
175,15,108,43,2,3,0,7,0,2,3,1,2,18,0.10285714285714286,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.644851289779293,20,49,0,0,1
51,33,10,0,2,3,0,3,0,0,0,0,0,2,0.0392156862745098,1,0,0,4.066677073707229,1,1,0,1,1,0,4.333902547726585,7,21,0,0,1
111,40,1,61,2,1,2,3,0,0,1,1,0,4,0.036036036036036036,1,0,1,3.984183719779189,0,0,0,0,0,0,5.324519330349462,9,30,0,0,1
67,20,39,0,3,3,0,5,0,0,0,0,0,0,0.0,1,0,1,3.484183719779189,0,0,0,0,2,0,4.35351718416605,10,12,0,0,0
27,18,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.5724312513221195,0,0,0,0,0,0,4.032303242743952,4,10,0,0,0
35,26,1,0,2,0,0,3,0,0,0,0,0,2,0.05714285714285714,1,0,1,3.931208948910323,0,0,0,0,0,0,4.11471801682134,4,11,0,0,1
43,23,12,0,3,0,0,4,0,0,0,0,0,0,0.0,1,0,1,3.44726249944121,0,0,0,0,2,0,3.9222872090496073,7,15,0,0,0
74,17,49,0,3,2,0,5,0,0,0,0,0,8,0.10810810810810811,1,0,1,3.572469458770135,0,0,0,0,3,0,4.803868656597263,10,17,0,0,0
62,43,11,0,3,1,0,3,0,0,0,0,0,19,0.3064516129032258,1,0,1,4.22220806840402,0,0,0,0,1,0,4.675418689174871,7,32,0,0,1
47,20,19,0,3,0,1,4,0,0,0,0,0,0,0.0,1,0,2,3.3464393446710154,0,0,0,0,2,0,4.20599144773606,8,9,0,0,0
34,25,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.733660689688186,0,0,0,0,0,0,4.043057694064252,4,10,0,0,1
62,43,11,0,3,1,0,3,0,0,0,0,0,24,0.3870967741935484,1,0,1,4.187097021791765,0,0,0,0,1,0,4.630985019785137,7,32,0,0,1
69,19,42,0,2,4,0,5,0,0,0,0,0,5,0.07246376811594203,1,0,1,3.5368867237421675,0,0,0,0,3,0,4.621519254834288,11,11,0,0,0
60,15,37,0,2,3,0,5,0,0,0,0,0,8,0.13333333333333333,1,0,1,3.456564762130954,1,1,0,0,3,0,4.723661954613669,10,8,0,0,0
84,45,31,0,6,0,0,5,0,0,0,0,1,6,0.07142857142857142,1,0,4,3.8411714310520324,0,0,0,0,3,0,4.447693288036715,11,9,0,0,0
70,16,46,0,2,1,0,6,0,0,0,0,0,5,0.07142857142857142,1,0,1,3.327819531114783,1,1,0,0,4,0,4.939508552442905,9,27,0,0,1
98,11,79,0,2,1,0,5,0,0,0,0,0,9,0.09183673469387756,1,0,0,3.095795255000934,0,0,0,0,3,0,5.049829778438767,8,46,0,0,1
35,14,13,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,2.9852281360342516,0,0,0,0,1,0,4.04716007463276,6,7,0,0,0
34,10,16,0,2,0,2,3,0,0,0,0,0,0,0.0,1,0,1,2.321928094887362,0,0,0,0,1,0,4.300554385304355,7,7,0,0,0
82,22,52,0,2,6,0,4,0,0,0,0,0,0,0.0,1,0,1,3.5160276412662306,0,0,0,0,2,0,4.24416809018529,12,14,0,0,0
24,17,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,0,1,3.7345216647797512,0,0,0,0,0,0,4.168295834054489,4,7,0,0,1
97,19,70,0,3,6,0,5,0,0,0,0,0,5,0.05154639175257732,1,0,1,3.3660913291191923,0,0,0,0,3,0,4.470470966417329,14,11,0,0,0
42,28,6,0,3,0,0,4,0,0,0,0,0,0,0.0,1,0,2,3.6725535823855564,0,0,0,0,1,0,3.9331695057515152,6,12,0,0,1
92,23,61,0,3,3,0,6,0,0,0,0,0,8,0.08695652173913043,1,0,1,3.3603059777020796,0,0,0,1,4,0,4.652768816282218,12,15,0,0,0
50,13,29,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,1,3.0269868333592873,0,0,0,0,2,0,4.343981820580905,9,7,0,0,0
50,41,1,0,3,2,0,3,0,0,0,0,0,3,0.06,1,0,2,4.122693700152457,0,0,0,0,0,0,4.338171939471839,7,14,0,0,1
135,27,100,0,2,9,0,8,0,0,0,0,0,16,0.11851851851851852,1,0,1,3.7639657428240807,0,0,0,0,6,0,4.61602166131083,19,19,0,0,0
30,21,1,0,3,1,0,3,0,0,0,0,0,0,0.0,1,0,2,3.617809684374455,0,0,0,0,0,0,3.872905595320056,6,7,0,0,1
46,25,13,0,2,0,0,4,0,0,0,0,0,6,0.13043478260869565,1,0,1,3.7638561897747245,0,0,0,0,2,0,4.298246130478746,6,17,0,0,0
27,19,0,0,2,1,0,2,0,0,0,0,0,0,0.0,1,0,1,3.431623565847431,0,0,0,0,0,0,3.856196298219379,5,5,0,0,1
56,14,34,0,3,2,0,4,0,0,0,0,0,0,0.0,1,0,1,3.1820058147602133,0,0,0,0,2,0,4.34058768121086,9,8,0,0,0
56,39,9,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,2,4.021704462063678,0,0,0,0,1,0,4.2487082700014565,6,21,0,0,0
15,6,1,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,2.584962500721156,0,0,0,0,0,0,3.1898980954642875,3,5,0,0,1
51,42,1,0,3,2,0,3,0,0,0,0,0,7,0.13725490196078433,1,0,2,4.45160849410431,0,0,0,0,0,0,4.578808920190763,7,9,0,0,1
28,19,1,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,3.4058222502856905,0,0,0,0,0,0,3.994680368408909,3,15,0,0,1
175,15,108,43,2,2,1,7,0,2,3,1,2,17,0.09714285714285714,1,0,1,2.9735572622751856,1,1,0,0,5,0,5.49235387895609,20,56,0,0,1
62,24,19,10,2,0,0,5,0,0,1,1,0,7,0.11290322580645161,1,0,1,3.6572682296173893,1,1,0,0,2,0,4.427660779514388,8,16,0,0,0
38,15,15,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,2.923231428797621,0,0,0,0,1,0,4.113206053476119,5,14,0,0,0
65,21,37,0,3,0,0,5,0,0,0,0,0,18,0.27692307692307694,0,0,2,3.594465636961452,0,0,0,0,2,0,4.610850798230694,7,32,0,0,1
68,21,39,0,3,1,3,4,0,0,0,0,0,3,0.04411764705882353,1,0,1,3.463280517810811,0,0,0,0,2,0,4.522703606045809,11,13,0,0,0
42,29,5,0,5,0,0,3,0,0,0,0,0,4,0.09523809523809523,1,0,4,3.7159321855150287,0,0,0,0,1,0,4.071271150031998,8,11,0,0,1
23,14,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,2.8423709931771084,0,0,1,0,0,0,3.1535717384775808,4,6,0,0,1
43,20,15,0,3,0,1,4,0,0,0,0,0,0,0.0,1,0,2,3.3464393446710154,0,0,0,0,2,0,4.106011267884261,8,9,0,0,0
61,43,10,0,3,1,0,3,0,0,0,0,0,20,0.32786885245901637,1,0,1,4.1733739877037905,0,0,0,0,1,0,4.688956911958715,7,32,0,0,1
34,25,1,0,2,1,0,3,0,0,0,0,0,6,0.17647058823529413,1,0,1,4.023465189601647,0,0,0,0,0,0,4.29277019393699,5,10,0,0,1
59,19,32,0,3,1,0,7,0,0,0,0,0,6,0.1016949152542373,1,0,2,3.431623565847431,0,0,0,0,5,0,4.498056871875215,11,10,0,0,0
29,20,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,3.3464393446710154,0,0,0,0,0,0,3.9523029776623857,4,13,0,0,1
39,30,1,0,2,0,0,3,0,0,0,0,0,3,0.07692307692307693,1,0,1,3.894739663055176,0,0,0,0,0,0,4.087221296985311,4,19,0,0,1
42,33,1,0,2,2,0,3,0,0,0,0,0,0,0.0,1,0,1,4.003044786734202,0,0,0,0,0,0,4.175188482808195,6,8,0,0,1
61,53,0,0,3,4,0,2,0,0,0,0,0,7,0.11475409836065574,1,0,2,4.259081370941232,0,0,0,0,0,0,4.4658480517220465,9,10,0,0,1
23,16,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,0,1,3.5,0,0,0,0,0,0,3.7081320646586016,4,6,0,0,1
71,11,52,0,1,1,0,4,0,0,0,0,0,6,0.08450704225352113,1,0,0,3.095795255000934,0,0,0,0,2,0,5.154969788756926,6,46,0,0,1
108,23,77,0,4,0,0,5,0,0,0,0,0,13,0.12037037037037036,1,0,2,3.795088586397732,0,0,0,0,3,0,4.911305535513971,9,59,0,0,1
96,23,65,0,3,0,0,4,0,0,0,0,0,11,0.11458333333333333,1,0,2,3.795088586397732,0,0,0,0,2,0,4.858247725795552,7,59,0,0,1
44,35,1,0,3,0,0,3,0,0,0,0,0,7,0.1590909090909091,1,0,2,4.11471801682134,1,1,0,0,0,0,4.263313653112509,5,16,0,0,1
35,26,1,0,2,1,0,3,0,0,0,0,0,1,0.02857142857142857,1,0,1,4.056020968057882,0,0,0,0,0,0,4.150292659616669,5,11,0,0,1
62,43,11,0,3,1,0,3,0,0,0,0,0,20,0.3225806451612903,1,0,1,4.115461778502091,0,0,0,0,1,0,4.7060660203021305,7,32,0,0,1
63,16,39,0,2,0,3,5,0,0,0,0,0,0,0.0,1,0,1,3.2806390622295662,0,0,0,0,3,0,4.270564947743221,10,10,0,0,0
88,15,65,0,2,0,0,4,0,0,0,0,0,9,0.10227272727272728,1,0,1,3.506890595608519,0,0,0,0,2,0,4.727390250172394,6,59,0,0,1
64,43,13,0,3,1,0,3,0,0,0,0,2,21,0.328125,1,0,1,4.109306836490687,0,0,0,0,1,0,4.7867384298164914,8,32,0,0,1
70,16,46,0,2,2,0,5,0,0,0,0,0,15,0.21428571428571427,1,0,1,3.1556390622295662,1,1,0,0,3,0,4.802227974236665,9,15,0,0,0
27,10,9,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,3.1219280948873624,0,0,0,0,1,0,3.4526186333216105,4,8,0,0,1
62,16,38,0,2,3,0,5,0,0,0,0,0,0,0.0,1,0,1,3.2806390622295662,0,0,0,0,2,0,4.429946415805941,9,9,0,0,0
58,17,33,0,4,0,4,4,0,0,0,0,0,2,0.034482758620689655,1,0,1,3.2639334294856335,0,0,0,0,2,0,4.413594141492791,11,9,0,0,0
68,13,47,0,2,0,0,5,0,0,0,0,0,3,0.04411764705882353,1,0,1,3.0269868333592873,0,0,0,0,3,0,4.802402870878955,11,10,0,0,0
96,23,65,0,3,0,0,4,0,0,0,0,0,9,0.09375,1,0,2,3.795088586397732,0,0,0,0,2,0,4.684757912961661,7,59,0,0,1
47,15,24,0,3,0,2,3,0,0,0,0,0,0,0.0,1,0,1,3.323231428797621,0,0,0,0,1,0,4.019717245562369,8,7,0,0,0
57,48,1,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,2,3.9290470120677385,0,0,0,0,0,0,4.106510575675127,5,31,0,0,0
58,12,11,26,3,0,1,4,0,0,1,1,0,0,0.0,1,0,1,3.0220552088742005,1,1,0,0,2,0,4.497742150479622,11,7,0,0,0
91,20,63,0,3,6,0,8,0,0,0,0,0,0,0.0,1,0,2,3.308694969562842,0,0,0,0,6,0,4.372842168358104,17,9,0,0,0
41,20,13,0,3,0,0,4,0,0,0,0,0,0,0.0,1,0,2,3.3464393446710154,0,0,0,0,2,0,3.9241154208823037,7,9,0,0,0
43,15,6,13,2,0,0,3,0,0,1,1,0,3,0.06976744186046512,1,0,1,3.1898980954642875,0,0,0,0,1,0,4.600456033671239,7,11,0,0,0
60,26,26,0,3,0,1,5,0,0,0,0,0,0,0.0,1,0,1,3.657385276650179,0,0,0,0,3,0,4.191726171932109,9,18,0,0,0
78,24,46,0,2,4,0,6,0,0,0,0,0,4,0.05128205128205128,1,0,0,3.688721875540867,1,1,0,1,4,0,4.234281232716326,12,10,0,0,1
